id_vuelo,aeropuerto_origen,aeropuerto_destino,hora_salida_programada,dia_semana,distancia_vuelo,condiciones_climaticas,congestion_aerea,tipo_avion,ocupacion_vuelo,temporada_alta,puerta_embarque,visibilidad,tiempo_estimado_vuelo
24584,CDG,GRU,16:00,Martes,9400,Despejado,Media,Airbus A330,65.4,FALSE,40,24.7,750
29258,JFK,MDE,03:45,Domingo,3560,Nublado,Media,Boeing 777,56.6,FALSE,47,18.6,307
21882,PTY,IAH,17:00,Martes,2860,Nublado,Baja,Embraer E195,41.3,TRUE,47,21,235
11028,MIA,EZE,06:15,Miércoles,7720,Despejado,Media,Airbus A350,69.7,FALSE,42,21.7,606
14070,JFK,MDE,09:15,Domingo,3560,Nublado,Baja,Airbus A350,81.9,FALSE,28,5.9,310
28573,GRU,EZE,08:45,Miércoles,1760,Despejado,Baja,Boeing 737 MAX,75.1,FALSE,10,14.3,161
24653,MDZ,EZE,00:30,Jueves,1040,Niebla,Media,Boeing 757,44.7,TRUE,8,1.6,105
16651,LIM,GRU,08:00,Lunes,3620,Tormenta,Media,Boeing 787,88.9,TRUE,31,4.4,305
25784,POA,GRU,16:15,Miércoles,1110,Despejado,Media,Boeing 737 MAX,55.4,FALSE,31,29.6,129
27649,EZE,AEP,07:00,Viernes,35,Lluvia,Baja,Boeing 737,22.1,FALSE,23,6.4,33
14623,BSB,GRU,07:45,Miércoles,870,Niebla,Alta,Boeing 757,80.2,FALSE,18,1.7,109
20386,GRU,FLN,12:45,Lunes,690,Niebla,Media,Boeing 737,97.4,FALSE,43,0.5,82
23671,UIO,BOG,10:45,Lunes,730,Niebla,Alta,Boeing 737,82.4,TRUE,28,2.6,96
24047,EZE,MAD,19:30,Viernes,10050,Despejado,Media,Airbus A350,50.1,TRUE,4,26.5,798
11963,CTG,BOG,10:30,Miércoles,135,Lluvia,Alta,Embraer E190,56.3,FALSE,24,24.4,31
29875,GRU,BOG,10:15,Domingo,3940,Lluvia,Media,Boeing 787,53.9,FALSE,36,27.4,331
11600,BAQ,BOG,07:45,Sábado,145,Nublado,Media,Embraer E190,57.3,FALSE,24,16.5,57
19676,SCL,EZE,13:45,Domingo,1140,Despejado,Baja,Boeing 737 MAX,73.2,FALSE,47,24.7,121
20953,PTY,MEX,11:00,Domingo,2280,Despejado,Media,Embraer E195,50.1,TRUE,15,15.5,197
14334,MDE,EZE,10:15,Sábado,4900,Lluvia,Baja,Airbus A350,83,TRUE,4,9.2,407
22100,MDE,MIA,15:30,Sábado,2750,Lluvia,Baja,Airbus A320neo,78.7,FALSE,37,5.2,236
16956,EZE,GIG,07:00,Lunes,1970,Despejado,Alta,Airbus A320neo,56.2,FALSE,8,22.5,186
28822,MDE,BOG,00:45,Lunes,235,Niebla,Media,Embraer E190,71.5,TRUE,33,2.4,39
18546,BOG,MEX,14:00,Miércoles,2700,Lluvia,Baja,Embraer E195,98.1,FALSE,8,16.1,226
25975,JFK,GRU,19:30,Sábado,7680,Nublado,Media,Airbus A350,85,FALSE,3,29,620
23723,BOG,PEI,11:30,Miércoles,265,Lluvia,Media,ATR 72,78.8,FALSE,49,17.2,67
10696,CLO,MDE,07:45,Sábado,265,Despejado,Media,Airbus A320,55.2,FALSE,1,14.6,59
25631,CWB,GRU,14:15,Viernes,410,Despejado,Alta,ATR 72,32.5,TRUE,37,21.1,52
23590,BOG,BAQ,16:00,Viernes,145,Despejado,Baja,Embraer E190,93.7,FALSE,34,7.9,40
24522,MDE,BGA,00:30,Viernes,295,Niebla,Media,Embraer E190,63.6,FALSE,3,0.5,49
29918,PTY,MDE,07:00,Lunes,715,Nublado,Media,Airbus A320,63.8,TRUE,13,23.3,98
19771,BOG,PTY,14:15,Martes,650,Despejado,Baja,Embraer E190,79.8,FALSE,11,23.3,91
23378,MDE,MIA,19:30,Miércoles,2750,Despejado,Media,Airbus A320neo,41.4,FALSE,26,20,236
11035,GRU,MIA,09:45,Domingo,7520,Despejado,Baja,Boeing 777,58.5,TRUE,5,28.1,603
20843,GRU,SSA,13:15,Viernes,1940,Nublado,Media,Boeing 737 MAX,67,FALSE,6,5.8,170
26593,GRU,MIA,20:15,Lunes,7520,Despejado,Media,Boeing 787,69.1,FALSE,12,11.6,610
20422,AEP,EZE,14:45,Sábado,35,Lluvia,Baja,Embraer E190,85,FALSE,4,11.6,46
20980,COR,EZE,10:30,Lunes,695,Despejado,Media,Airbus A320,95.3,TRUE,5,10.3,83
12128,EZE,MDZ,06:00,Miércoles,1040,Nublado,Baja,Boeing 737 MAX,81.9,FALSE,42,13.9,106
22188,PTY,JFK,13:15,Miércoles,3520,Despejado,Media,Airbus A330,72.2,TRUE,25,24.6,289
15971,BOG,UIO,07:00,Miércoles,730,Lluvia,Baja,Airbus A320,74.8,FALSE,26,12.9,86
23226,GRU,CWB,13:15,Jueves,410,Nublado,Baja,Airbus A320,47.6,TRUE,14,11,59
10994,EZE,COR,07:30,Domingo,695,Despejado,Media,Embraer E190,82,TRUE,41,10.4,72
25085,BOG,CLO,12:45,Sábado,300,Tormenta,Media,Airbus A320,51.2,FALSE,29,4.6,42
24846,GRU,SSA,13:00,Jueves,1940,Nublado,Baja,Airbus A320neo,59.3,TRUE,30,23.2,185
24946,MVD,GRU,19:15,Jueves,1550,Nublado,Media,Airbus A320neo,84.9,TRUE,14,6.8,160
10448,GRU,GIG,06:30,Viernes,360,Lluvia,Media,Airbus A320,81.7,TRUE,23,10.7,68
27278,BOG,MDE,14:30,Miércoles,235,Niebla,Media,ATR 72,69.8,FALSE,6,1.8,38
15454,EZE,BRC,05:15,Sábado,1650,Despejado,Media,Boeing 737 MAX,34.7,FALSE,20,30,166
13212,POA,GRU,10:30,Domingo,1110,Nublado,Baja,Boeing 737 MAX,47.2,TRUE,29,16.4,103
15562,MIA,GRU,07:15,Martes,7520,Despejado,Alta,Boeing 777,82,FALSE,9,27.6,595
28912,BAQ,BOG,17:15,Jueves,145,Despejado,Baja,Embraer E190,54.9,TRUE,42,23,32
13211,MVD,GRU,08:30,Jueves,1550,Despejado,Baja,Embraer E195,65.4,TRUE,13,17.1,156
23814,GRU,SSA,16:45,Miércoles,1940,Despejado,Baja,Boeing 737 MAX,71.2,FALSE,40,16.2,169
18967,ASU,EZE,14:30,Viernes,1050,Tormenta,Media,Airbus A320neo,50.2,TRUE,21,0.6,107
27654,PEI,MDE,09:15,Miércoles,140,Despejado,Baja,Boeing 737,72.1,FALSE,15,17.6,59
20650,EZE,LIM,17:00,Domingo,3150,Nublado,Baja,Airbus A350,64.8,FALSE,25,6.5,258
29715,GRU,BOG,08:00,Lunes,3940,Despejado,Media,Boeing 787,66,FALSE,35,12,331
13972,UIO,BOG,07:00,Viernes,730,Despejado,Media,Airbus A320,35,FALSE,6,25.4,81
20808,BOG,MEX,17:00,Lunes,2700,Nublado,Media,Embraer E195,69.4,FALSE,36,6,231
29545,EZE,UIO,07:15,Lunes,3900,Nublado,Baja,Boeing 777,98.3,TRUE,40,24.6,314
21367,BOG,MEX,14:15,Viernes,2700,Nublado,Media,Boeing 737 MAX,88.8,FALSE,13,9.2,223
13779,GIG,EZE,07:00,Martes,1970,Lluvia,Media,Airbus A320neo,69.1,FALSE,10,17.6,192
23080,CCS,BOG,14:30,Miércoles,1010,Despejado,Baja,Boeing 757,49.5,FALSE,31,26.2,118
16353,CTG,BOG,07:00,Jueves,135,Niebla,Media,Embraer E190,71.7,FALSE,31,0.4,40
14008,BOG,CTG,07:30,Lunes,135,Nublado,Media,Boeing 737,45.6,TRUE,46,8.5,56
13777,EZE,GIG,10:00,Lunes,1970,Tormenta,Alta,Airbus A320neo,84.7,FALSE,36,1.7,183
27148,BOG,CTG,15:15,Miércoles,135,Nublado,Baja,Embraer E190,78.6,FALSE,5,6.8,51
24105,ROS,EZE,14:00,Sábado,295,Despejado,Alta,ATR 72,92.2,FALSE,4,9.4,53
29146,MDE,PTY,11:00,Viernes,715,Despejado,Alta,Airbus A320,91,FALSE,44,26.5,101
29184,COR,EZE,01:15,Jueves,695,Despejado,Baja,ATR 72,79.9,FALSE,3,5.8,89
18427,TUC,EZE,16:30,Sábado,1230,Despejado,Media,Boeing 737 MAX,73.9,TRUE,43,24.2,127
14338,BOG,LIM,09:45,Viernes,1890,Nublado,Alta,Boeing 737 MAX,82.5,FALSE,10,7.2,184
18118,PTY,MEX,15:00,Domingo,2280,Despejado,Baja,Boeing 737 MAX,69.4,FALSE,15,26.9,203
17764,GRU,EZE,17:45,Sábado,1760,Despejado,Media,Boeing 737 MAX,79.8,FALSE,36,16.9,159
24013,MDE,MIA,04:45,Domingo,2750,Nublado,Media,Embraer E195,88.3,FALSE,19,24.7,234
23652,MAD,EZE,14:45,Viernes,10050,Despejado,Media,Boeing 787,79.1,FALSE,10,11.6,802
10439,BAQ,BOG,09:30,Jueves,145,Niebla,Alta,Airbus A320,83.9,FALSE,1,1.7,43
26534,CLO,MDE,13:45,Lunes,265,Despejado,Baja,Embraer E190,78.8,TRUE,17,22.4,53
13270,PTY,MIA,07:15,Sábado,2200,Nublado,Baja,Embraer E195,89,TRUE,5,6.2,201
13753,EZE,SCL,07:00,Viernes,1140,Despejado,Media,Embraer E195,85.8,TRUE,30,22,106
19114,MDE,BOG,18:30,Lunes,235,Despejado,Baja,Boeing 737,56.6,TRUE,30,21.9,57
19441,EZE,SCL,15:30,Miércoles,1140,Nublado,Media,Boeing 737 MAX,73,FALSE,2,15.1,126
11740,PEI,BOG,08:45,Viernes,265,Nublado,Alta,Airbus A320,42.6,FALSE,47,9.5,64
10607,BOG,EZE,09:45,Lunes,4650,Lluvia,Alta,Boeing 777,45.8,FALSE,42,18.3,377
27086,AEP,EZE,01:45,Viernes,35,Niebla,Media,ATR 72,90.5,FALSE,23,1.5,38
22999,COR,EZE,16:15,Martes,695,Lluvia,Baja,ATR 72,50.4,FALSE,21,8.8,94
26973,BOG,PTY,21:30,Martes,650,Despejado,Media,Boeing 737,64.7,FALSE,5,26,75
28367,PTY,SJO,09:00,Viernes,580,Nublado,Baja,ATR 72,78.3,FALSE,20,16.2,70
25684,GRU,FLN,20:00,Domingo,690,Despejado,Baja,Airbus A320,92,FALSE,34,13.5,86
21038,GUA,PTY,13:30,Jueves,820,Despejado,Media,Airbus A320neo,98.3,FALSE,15,14,98
15747,EZE,SCL,07:15,Sábado,1140,Despejado,Media,Boeing 757,63.6,FALSE,18,11.5,115
21585,BGA,MDE,13:30,Lunes,295,Despejado,Baja,Airbus A320,59.8,FALSE,39,10.8,42
16271,EZE,ASU,08:45,Lunes,1050,Tormenta,Media,Boeing 737 MAX,82.5,TRUE,38,0.7,107
18852,MVD,GRU,13:45,Sábado,1550,Lluvia,Alta,Embraer E195,70.4,FALSE,4,18.4,154
28409,BOG,UIO,00:15,Domingo,730,Nublado,Media,Boeing 737,67.5,FALSE,7,23.2,81
16601,MEX,GRU,09:45,Lunes,7300,Tormenta,Media,Boeing 787,76.2,FALSE,10,1.7,578
21379,PEI,MDE,15:30,Martes,140,Nublado,Baja,Embraer E190,77.9,TRUE,25,23.1,35
27190,GRU,LIM,08:15,Viernes,3620,Nublado,Media,Airbus A350,88.3,FALSE,15,17.9,308
21606,EZE,AEP,14:30,Martes,35,Lluvia,Media,Airbus A320,85.4,TRUE,48,21.1,33
16910,MEX,BOG,06:30,Miércoles,2700,Despejado,Baja,Embraer E195,77.1,FALSE,8,8.9,222
10739,EZE,UIO,06:30,Miércoles,3900,Lluvia,Alta,Airbus A350,65.2,FALSE,31,13.7,327
11995,PTY,GRU,08:30,Martes,4630,Despejado,Media,Boeing 777,61.3,TRUE,17,8.2,369
10120,LIM,MDE,09:45,Miércoles,2100,Despejado,Baja,Embraer E195,89,FALSE,23,14.7,200
24927,MIA,BOG,09:15,Sábado,3160,Nublado,Alta,Airbus A330,49.2,FALSE,46,12.1,258
27610,MDE,CLO,01:15,Jueves,265,Despejado,Media,Airbus A320,92.2,FALSE,15,6.5,47
27437,MDE,BGA,02:45,Sábado,295,Despejado,Baja,Boeing 737,79.6,FALSE,11,25.6,56
28554,SSA,GRU,09:45,Viernes,1940,Despejado,Baja,Airbus A320neo,83.6,TRUE,25,23.5,173
17294,GRU,JFK,18:45,Jueves,7680,Nublado,Alta,Airbus A330,80.2,FALSE,37,26.6,625
13406,FLN,GRU,08:45,Domingo,690,Lluvia,Baja,Airbus A320,55.4,TRUE,38,25.4,76
20538,MDE,UIO,14:15,Sábado,960,Despejado,Alta,Boeing 757,52,TRUE,46,24,107
28467,GUA,PTY,04:30,Viernes,820,Despejado,Media,Boeing 757,53.6,TRUE,14,9.3,101
18627,BSB,GRU,14:30,Sábado,870,Despejado,Media,Boeing 737 MAX,41.2,TRUE,1,15.9,112
13482,BOG,BGA,06:45,Domingo,310,Niebla,Alta,ATR 72,85.5,TRUE,20,1.2,47
27819,POA,GRU,12:45,Lunes,1110,Nublado,Media,Boeing 757,81.5,FALSE,17,27.6,121
10128,CTG,BOG,06:30,Domingo,135,Despejado,Media,Embraer E190,77,TRUE,18,18.5,31
23427,PTY,MIA,16:45,Jueves,2200,Despejado,Baja,Boeing 737 MAX,87,FALSE,43,20.1,187
20611,PEI,MDE,15:45,Martes,140,Nublado,Alta,ATR 72,80.2,TRUE,26,22.4,44
25274,BAQ,MDE,01:45,Jueves,310,Nublado,Baja,Airbus A320,64.8,TRUE,49,13.5,63
29581,AMS,GRU,11:00,Viernes,9850,Tormenta,Alta,Boeing 787,90.8,TRUE,15,2.7,785
29286,EZE,TUC,04:30,Lunes,1230,Nublado,Media,Airbus A320neo,63.6,TRUE,15,5.6,137
22823,MVD,EZE,16:30,Lunes,210,Despejado,Alta,Airbus A320,85.2,FALSE,21,23.9,64
13074,MDE,BGA,08:45,Martes,295,Despejado,Baja,Boeing 737,78.6,FALSE,15,7.7,61
12381,FLN,GRU,08:30,Miércoles,690,Lluvia,Baja,Airbus A320,78.8,TRUE,47,16.6,98
12484,MDE,JFK,10:00,Sábado,3560,Nublado,Alta,Airbus A350,75.7,FALSE,49,20.9,297
13462,GRU,MVD,10:15,Miércoles,1550,Despejado,Media,Boeing 757,56.6,FALSE,6,10.6,155
25232,JFK,PTY,02:15,Viernes,3520,Despejado,Baja,Boeing 777,72.1,TRUE,37,13.3,297
17459,CLO,BOG,18:15,Miércoles,300,Lluvia,Alta,Boeing 737,59.2,TRUE,19,22,48
25885,CLO,BOG,13:00,Domingo,300,Tormenta,Alta,Boeing 737,64.4,FALSE,29,3.2,63
16886,LIM,BOG,07:30,Miércoles,1890,Despejado,Baja,Embraer E195,58.4,FALSE,36,23.8,185
25098,IAH,PTY,12:45,Jueves,2860,Despejado,Baja,Embraer E195,69.8,FALSE,43,25.8,247
28685,BOG,CTG,09:15,Viernes,135,Nublado,Baja,ATR 72,73.6,FALSE,48,13.3,57
24971,MVD,GRU,00:30,Martes,1550,Tormenta,Baja,Boeing 737 MAX,68.8,FALSE,27,2.7,145
10804,MIA,MDE,05:45,Martes,2750,Despejado,Media,Embraer E195,73.9,FALSE,18,26,251
10475,MDE,EZE,06:30,Jueves,4900,Despejado,Media,Airbus A350,90.9,FALSE,32,9.1,405
18609,GRU,BSB,18:00,Sábado,870,Despejado,Baja,Airbus A320neo,84.3,FALSE,12,20.2,89
16483,MEX,PTY,06:45,Domingo,2280,Despejado,Baja,Boeing 737 MAX,66.8,TRUE,39,8.5,197
28288,EZE,AEP,06:45,Viernes,35,Despejado,Alta,Airbus A320,74.4,FALSE,31,13.5,43
15558,MVD,GRU,07:30,Sábado,1550,Lluvia,Media,Boeing 757,89.2,FALSE,1,19.4,145
23949,CCS,BOG,18:00,Sábado,1010,Lluvia,Alta,Embraer E195,76,FALSE,26,18.4,113
18892,COR,EZE,16:30,Martes,695,Tormenta,Media,Airbus A320,86.4,FALSE,22,3.5,82
22522,GIG,GRU,14:15,Miércoles,360,Nublado,Baja,Embraer E190,89.1,FALSE,26,24.7,70
14449,POA,GRU,07:30,Sábado,1110,Nublado,Baja,Boeing 737 MAX,54.9,FALSE,42,29.2,130
10485,GIG,EZE,08:45,Miércoles,1970,Lluvia,Alta,Boeing 737 MAX,72.3,FALSE,35,26.7,184
20423,GRU,AMS,12:15,Viernes,9850,Despejado,Media,Boeing 777,69.6,FALSE,37,15.4,784
29412,SJO,PTY,18:15,Miércoles,580,Despejado,Baja,Boeing 737,87.7,FALSE,28,24,86
24901,JFK,MDE,03:15,Domingo,3560,Despejado,Baja,Airbus A330,56.7,TRUE,16,10.7,288
21227,BOG,BAQ,17:30,Domingo,145,Lluvia,Media,Boeing 737,74.3,TRUE,45,6.7,58
29133,POA,GRU,19:45,Miércoles,1110,Nublado,Media,Boeing 737 MAX,96.6,TRUE,40,18.7,108
17921,PTY,IAH,14:00,Lunes,2860,Despejado,Baja,Boeing 737 MAX,64.8,FALSE,14,26.5,249
17912,EZE,BRC,13:45,Miércoles,1650,Despejado,Baja,Boeing 757,88.1,TRUE,30,8.2,158
12767,PTY,IAH,06:45,Domingo,2860,Lluvia,Alta,Airbus A320neo,81.1,FALSE,18,28.3,240
24866,CTG,MDE,13:45,Miércoles,365,Nublado,Media,Boeing 737,81,FALSE,26,12.2,52
26507,UIO,PTY,05:30,Lunes,1420,Tormenta,Media,Embraer E195,91.9,FALSE,33,2.4,131
21689,AMS,GRU,14:15,Jueves,9850,Nublado,Baja,Airbus A350,59.9,TRUE,49,11.6,773
14038,MVD,EZE,10:15,Jueves,210,Despejado,Baja,Embraer E190,63.6,FALSE,44,19.8,49
10857,BOG,CLO,06:00,Lunes,300,Nublado,Baja,Boeing 737,71.3,FALSE,2,16.1,58
26137,MDE,BOG,04:00,Sábado,235,Despejado,Media,ATR 72,81.6,TRUE,28,9.7,63
18831,BSB,GRU,13:45,Sábado,870,Niebla,Baja,Airbus A320neo,70.8,FALSE,7,1.4,94
18804,GRU,MVD,16:00,Sábado,1550,Nublado,Baja,Boeing 757,80.7,TRUE,32,19.6,149
21839,BSB,GRU,13:15,Lunes,870,Despejado,Media,Embraer E195,75.9,FALSE,49,7.7,98
13827,BOG,CTG,06:00,Domingo,135,Lluvia,Baja,Airbus A320,72.7,FALSE,24,25.3,43
28128,GIG,GRU,11:45,Domingo,360,Despejado,Baja,Boeing 737,66,TRUE,13,23.5,68
15996,MDE,EZE,10:30,Domingo,4900,Despejado,Baja,Airbus A330,67.6,TRUE,46,11.4,392
10504,MVD,EZE,05:00,Miércoles,210,Nublado,Baja,Airbus A320,81.6,FALSE,29,22.3,35
12960,CLO,BOG,08:30,Lunes,300,Despejado,Media,Boeing 737,75.6,FALSE,34,8.3,47
17989,MVD,EZE,14:00,Viernes,210,Despejado,Alta,Boeing 737,62.5,FALSE,32,27,40
19641,CTG,BOG,15:45,Jueves,135,Despejado,Media,ATR 72,72.6,FALSE,49,23.1,32
18110,SCL,EZE,13:45,Miércoles,1140,Despejado,Baja,Boeing 737 MAX,39.9,FALSE,7,30,119
15383,GRU,AMS,07:15,Domingo,9850,Despejado,Baja,Airbus A350,84.1,FALSE,38,21.7,763
23952,BAQ,MDE,15:30,Viernes,310,Lluvia,Baja,ATR 72,83.7,TRUE,10,21.1,68
23139,CLO,MDE,19:15,Martes,265,Lluvia,Alta,Boeing 737,60.8,TRUE,19,15.8,56
27988,GRU,SCL,04:45,Jueves,2620,Despejado,Media,Boeing 737 MAX,82.5,TRUE,48,12.9,234
23436,BOG,CTG,16:00,Jueves,135,Tormenta,Media,Airbus A320,81.8,FALSE,38,4,38
17726,PTY,JFK,17:15,Viernes,3520,Despejado,Media,Boeing 777,58.6,FALSE,17,22.4,308
22034,CTG,BOG,17:45,Domingo,135,Lluvia,Baja,ATR 72,59.2,FALSE,46,16.5,44
18130,UIO,MDE,18:00,Domingo,960,Despejado,Baja,Boeing 737 MAX,79.8,FALSE,11,29.2,118
22788,CWB,GRU,15:30,Lunes,410,Lluvia,Baja,Airbus A320,64.7,FALSE,44,26.8,78
18293,CCS,BOG,12:45,Jueves,1010,Despejado,Media,Boeing 737 MAX,74.2,FALSE,24,5.2,118
28322,BGA,BOG,21:00,Viernes,310,Despejado,Alta,ATR 72,44.8,FALSE,23,17.8,65
23061,MDE,CLO,12:15,Lunes,265,Nublado,Media,Boeing 737,62.8,FALSE,26,29.2,67
13296,BAQ,BOG,09:15,Domingo,145,Tormenta,Baja,Embraer E190,41.9,TRUE,6,1.4,54
18958,BOG,MAD,13:00,Miércoles,8680,Tormenta,Baja,Airbus A330,60.1,FALSE,14,4.8,694
10116,BOG,CTG,08:30,Viernes,135,Despejado,Alta,Embraer E190,78.9,TRUE,24,20.5,31
15648,PTY,GUA,08:45,Viernes,820,Nublado,Baja,Airbus A320neo,85.8,FALSE,10,15.7,95
22625,TUC,EZE,18:15,Martes,1230,Nublado,Baja,Embraer E195,77,TRUE,3,20.7,115
24748,CLO,MDE,07:45,Miércoles,265,Despejado,Baja,Boeing 737,70,FALSE,40,13.4,42
17182,MDE,PEI,12:15,Viernes,140,Nublado,Media,Boeing 737,77.7,FALSE,13,22.2,31
11711,PTY,SJO,07:30,Sábado,580,Nublado,Baja,Boeing 737,64.2,FALSE,46,20.4,91
25958,EZE,IGR,09:15,Sábado,1100,Despejado,Baja,Boeing 737 MAX,65.1,FALSE,27,15,107
15818,MDE,PTY,06:45,Viernes,715,Despejado,Media,ATR 72,63.4,TRUE,42,27.1,98
25279,PTY,SJO,12:45,Miércoles,580,Lluvia,Baja,Airbus A320,25.4,TRUE,13,8.6,84
12481,EZE,LIM,05:30,Miércoles,3150,Despejado,Alta,Airbus A330,83.9,FALSE,13,7.7,261
20251,UIO,EZE,14:45,Sábado,3900,Despejado,Media,Boeing 787,93.3,FALSE,35,20.5,336
14033,POA,GRU,05:30,Sábado,1110,Nublado,Baja,Airbus A320neo,83.3,FALSE,37,19.1,117
23348,CDG,GRU,13:45,Domingo,9400,Despejado,Media,Airbus A330,87.6,FALSE,5,22.1,747
26531,PTY,GUA,04:00,Martes,820,Despejado,Baja,Boeing 757,86.3,FALSE,30,16.7,87
19515,MDZ,EZE,19:45,Domingo,1040,Despejado,Media,Airbus A320neo,65.3,FALSE,20,16.1,106
14611,MDE,GRU,05:15,Lunes,4180,Despejado,Baja,Airbus A330,87,FALSE,49,23,335
15118,EZE,MIA,07:45,Sábado,7720,Nublado,Baja,Airbus A350,81.7,TRUE,25,14,612
26947,BOG,PTY,20:45,Martes,650,Nublado,Baja,ATR 72,55.4,FALSE,10,16.2,76
16386,MDE,BOG,10:15,Viernes,235,Niebla,Baja,ATR 72,74,FALSE,20,1.3,52
25140,CWB,GRU,20:30,Miércoles,410,Despejado,Media,Embraer E190,66.2,FALSE,2,10.7,66
16272,BOG,CTG,05:45,Sábado,135,Tormenta,Baja,Airbus A320,73,FALSE,2,3.7,54
10342,MDE,CTG,08:15,Viernes,365,Nublado,Alta,Boeing 737,72,FALSE,21,16.3,54
10829,GRU,POA,08:00,Jueves,1110,Lluvia,Media,Embraer E195,79.3,FALSE,46,16.8,113
22530,PTY,CCS,15:30,Domingo,1010,Despejado,Baja,Embraer E195,91.6,FALSE,44,20.1,119
21552,GRU,FLN,15:00,Martes,690,Despejado,Baja,Embraer E190,47.6,TRUE,34,26.6,83
19528,SSA,GRU,15:30,Viernes,1940,Tormenta,Media,Boeing 757,81.2,FALSE,29,2.6,168
21837,ROS,EZE,14:30,Viernes,295,Despejado,Baja,Boeing 737,48.4,FALSE,39,21.5,48
10314,GRU,POA,08:30,Jueves,1110,Despejado,Baja,Boeing 757,70.8,TRUE,24,17.6,114
21698,GRU,PTY,13:15,Martes,4630,Despejado,Media,Airbus A330,68.4,FALSE,20,14.6,391
20052,BAQ,BOG,14:30,Martes,145,Despejado,Baja,Airbus A320,28.5,FALSE,38,9.9,43
22864,NQN,EZE,15:45,Lunes,1150,Tormenta,Baja,Boeing 737 MAX,64.9,TRUE,20,1.6,119
26071,GRU,SCL,04:30,Sábado,2620,Niebla,Baja,Boeing 737 MAX,66.3,FALSE,12,1,223
27137,BOG,MDE,14:45,Viernes,235,Despejado,Alta,Boeing 737,74.9,FALSE,9,6.8,55
28262,GRU,MEX,03:00,Domingo,7300,Lluvia,Media,Airbus A350,33.3,FALSE,35,19.4,584
14910,BOG,MDE,06:45,Viernes,235,Despejado,Baja,Embraer E190,68.2,FALSE,18,5.7,61
27797,MIA,PTY,02:15,Viernes,2200,Despejado,Alta,Embraer E195,59.5,TRUE,21,19.4,199
18874,GIG,GRU,19:30,Martes,360,Lluvia,Baja,Airbus A320,42.5,FALSE,17,24.3,56
28286,GRU,MEX,10:15,Jueves,7300,Tormenta,Alta,Boeing 777,64.9,FALSE,8,4.9,582
10410,AEP,EZE,10:00,Viernes,35,Niebla,Alta,Embraer E190,91.7,FALSE,1,1.2,40
13796,MAD,BOG,08:00,Domingo,8680,Despejado,Media,Airbus A350,22,TRUE,3,25.2,687
12704,NQN,EZE,09:00,Sábado,1150,Despejado,Media,Boeing 737 MAX,60.3,TRUE,29,19.5,111
20343,PTY,UIO,13:30,Martes,1420,Niebla,Baja,Boeing 737 MAX,83.7,FALSE,37,0.3,133
14982,JFK,MDE,09:45,Viernes,3560,Despejado,Media,Boeing 777,87.2,FALSE,28,6.7,296
18583,MIA,EZE,17:30,Sábado,7720,Tormenta,Media,Boeing 777,85.4,FALSE,43,1.4,628
17668,GUA,PTY,13:45,Sábado,820,Lluvia,Media,Embraer E195,68.4,TRUE,30,11.4,84
27518,COR,EZE,09:15,Lunes,695,Nublado,Baja,Embraer E190,92.9,FALSE,30,26.9,80
27184,EZE,AEP,07:00,Sábado,35,Nublado,Baja,Airbus A320,66.8,TRUE,42,6.3,40
19726,LIM,GRU,14:30,Miércoles,3620,Lluvia,Baja,Boeing 777,47.5,TRUE,33,13.7,307
28154,CTG,BOG,08:15,Miércoles,135,Nublado,Media,ATR 72,90.1,FALSE,3,13.8,36
17500,BOG,CCS,13:15,Domingo,1010,Lluvia,Media,Boeing 757,80.8,TRUE,20,24.1,110
27037,EZE,MVD,15:45,Martes,210,Lluvia,Baja,ATR 72,94.3,FALSE,29,18.3,61
17721,MDE,PTY,14:45,Lunes,715,Nublado,Baja,Boeing 737,63.9,FALSE,21,21.9,94
11906,BOG,CCS,07:00,Domingo,1010,Nublado,Baja,Embraer E195,88.1,FALSE,9,12.6,103
16718,PTY,CCS,07:00,Sábado,1010,Nublado,Baja,Airbus A320neo,76,TRUE,39,15.7,105
12175,PTY,CLT,10:00,Sábado,2890,Nublado,Media,Boeing 757,79.8,TRUE,43,21.4,249
16770,NQN,EZE,09:15,Domingo,1150,Nublado,Alta,Airbus A320neo,94.9,FALSE,33,8.7,116
17162,GUA,PTY,15:15,Sábado,820,Despejado,Media,Boeing 737 MAX,58.9,FALSE,2,24.2,110
16505,MIA,EZE,06:15,Miércoles,7720,Despejado,Alta,Airbus A350,75.1,FALSE,40,18.1,601
28766,GRU,GIG,21:30,Jueves,360,Despejado,Baja,Airbus A320,68,FALSE,2,18.7,73
14421,JFK,EZE,10:00,Jueves,8530,Nublado,Media,Boeing 787,67.1,TRUE,27,15.9,688
11273,BOG,CCS,07:00,Jueves,1010,Nublado,Baja,Embraer E195,43.3,TRUE,46,22,112
10452,MDE,PTY,08:15,Domingo,715,Lluvia,Baja,Embraer E190,67.2,TRUE,22,22.9,80
13520,MVD,EZE,07:00,Jueves,210,Despejado,Alta,Airbus A320,47.5,FALSE,27,15.8,41
27478,MEX,GRU,13:00,Jueves,7300,Nublado,Media,Boeing 777,80.7,FALSE,1,20.2,587
19568,GUA,PTY,14:30,Jueves,820,Nublado,Baja,Boeing 737 MAX,68.5,FALSE,25,10.9,85
10248,MAD,GRU,09:30,Martes,9350,Lluvia,Baja,Airbus A350,53.6,TRUE,46,27.5,739
