id_cliente,sexo,provincia,edad,ocupacion,cant_vuelos,clase_preferida,gasto_acumulado,gasto_acumulado_extra,programaMillas,cantidad_millas,ingreso_mensual,anticipacion_compra_promedio,canal_compra,cluster
300.0,F,Santa Fe,47.0,Empleado,5.0,Económica,637.94,115.66,No,0.0,3289.0,12.0,Aeropuerto,0
302.0,F,Buenos Aires,28.0,Abogado,11.0,Ejecutiva,3728.56,804.15,No,0.0,7518.0,28.0,App,0
303.0,F,Bahia,30.0,Empleado,21.0,Económica,3540.93,356.78,No,0.0,1114.0,49.0,Agencia,0
305.0,F,Buenos Aires,36.0,Médico,8.0,Ejecutiva,3149.11,583.26,No,0.0,6158.0,52.0,Agencia,0
306.0,F,Chaco,53.0,Ingeniero,23.0,Económica,1968.37,228.89,No,0.0,3719.0,24.0,App,0
308.0,F,Buenos Aires,47.0,Comerciante,6.0,Ejecutiva,4590.86,444.33,No,0.0,1039.0,30.0,App,0
309.0,F,Valle del Cauca,42.0,Contador,9.0,Económica,2984.48,314.82,No,0.0,3031.0,30.0,Web,0
310.0,F,CABA,36.0,Contador,16.0,Económica,1896.4,356.28,No,0.0,2489.0,25.0,App,0
311.0,F,Santa Fe,52.0,Ingeniero,6.0,Económica,1616.37,400.98,No,0.0,2921.0,20.0,App,0
313.0,F,Nariño,25.0,Empleado,8.0,Ejecutiva,3755.32,545.77,No,0.0,773.0,2.0,App,0
314.0,M,Herrera,45.0,Ejecutivo,48.0,Ejecutiva,15304.77,1589.41,No,0.0,4632.0,0.0,Web,0
315.0,M,Nariño,54.0,Empleado,15.0,Económica,3821.65,814.89,No,0.0,1091.0,10.0,Web,0
316.0,F,CABA,36.0,Empleado,10.0,Económica,818.51,80.19,No,0.0,1397.0,11.0,Web,0
317.0,No binario,Herrera,35.0,Empleado,4.0,Económica,922.59,82.49,No,0.0,961.0,70.0,Web,0
318.0,F,Los Santos,29.0,Profesional independiente,22.0,Económica,4279.87,983.52,No,0.0,1092.0,6.0,Web,0
320.0,F,Buenos Aires,46.0,Profesional independiente,23.0,Primera clase,31669.51,1332.38,No,0.0,4467.0,41.0,App,0
321.0,F,Tolima,28.0,Docente,23.0,Ejecutiva,5400.46,935.36,No,0.0,982.0,38.0,App,0
322.0,M,Buenos Aires,21.0,Estudiante,4.0,Económica,802.52,174.15,No,0.0,562.0,13.0,Web,0
323.0,M,Cundinamarca,33.0,Comerciante,5.0,Económica,973.67,110.24,No,0.0,2183.0,14.0,Agencia,0
324.0,M,Santander,21.0,Estudiante,3.0,Económica,647.51,129.42,No,0.0,377.0,8.0,Web,0
325.0,F,Paraná,44.0,Docente,11.0,Económica,1255.91,75.24,No,0.0,1474.0,0.0,Web,0
326.0,M,São Paulo,32.0,Otro,19.0,Económica,3700.66,456.7,No,0.0,977.0,2.0,App,0
327.0,M,Santa Fe,18.0,Estudiante,4.0,Ejecutiva,1318.95,221.27,No,0.0,334.0,55.0,App,0
328.0,M,Colón,33.0,Otro,20.0,Económica,4193.27,943.46,No,0.0,1515.0,3.0,Aeropuerto,0
329.0,F,Córdoba,35.0,Ingeniero,22.0,Ejecutiva,11967.61,1958.87,No,0.0,3758.0,14.0,Web,0
330.0,M,Santa Fe,43.0,Profesional independiente,15.0,Ejecutiva,5874.55,1459.41,No,0.0,2913.0,9.0,App,0
331.0,F,Córdoba,36.0,Contador,2.0,Económica,479.12,46.19,No,0.0,1241.0,10.0,Web,0
333.0,F,Los Santos,31.0,Profesional independiente,4.0,Económica,1571.66,192.78,No,0.0,1112.0,18.0,Web,0
334.0,F,Santander,37.0,Médico,8.0,Ejecutiva,3573.09,460.08,No,0.0,5255.0,1.0,App,0
335.0,M,Santa Fe,36.0,Empleado,17.0,Económica,1231.46,64.08,No,0.0,1010.0,20.0,Agencia,0
337.0,F,Córdoba,39.0,Ejecutivo,56.0,Económica,15957.7,2217.71,No,0.0,6186.0,13.0,App,0
339.0,F,Santander,54.0,Abogado,23.0,Económica,6108.94,1345.92,No,0.0,6761.0,17.0,Web,0
340.0,M,CABA,19.0,Otro,21.0,Económica,4578.66,1105.16,No,0.0,618.0,4.0,App,0
341.0,M,Misiones,31.0,Otro,22.0,Económica,4307.61,759.12,No,0.0,1299.0,25.0,Web,0
342.0,M,Córdoba,32.0,Médico,19.0,Económica,1570.53,183.17,No,0.0,3322.0,22.0,Web,0
343.0,F,Santa Fe,49.0,Comerciante,17.0,Ejecutiva,10312.97,2211.58,No,0.0,2583.0,4.0,Web,0
344.0,M,Córdoba,33.0,Profesional independiente,23.0,Ejecutiva,6592.95,1225.94,No,0.0,6235.0,20.0,Agencia,0
345.0,M,Misiones,18.0,Estudiante,2.0,Económica,520.25,114.59,No,0.0,445.0,11.0,App,0
346.0,F,Pernambuco,39.0,Ejecutivo,44.0,Económica,9414.5,1240.98,No,0.0,2222.0,0.0,Web,0
347.0,F,Salta,37.0,Empleado,22.0,Económica,6312.48,927.85,No,0.0,1205.0,8.0,App,0
348.0,F,Mendoza,40.0,Docente,12.0,Económica,2843.17,158.12,No,0.0,960.0,22.0,Agencia,0
349.0,F,Santander,25.0,Empleado,2.0,Económica,605.59,137.67,No,0.0,1976.0,1.0,Web,0
350.0,No binario,Santa Fe,58.0,Empleado,9.0,Económica,2375.94,512.6,No,0.0,1970.0,47.0,App,0
351.0,F,São Paulo,34.0,Profesional independiente,20.0,Económica,3157.69,588.72,No,0.0,2566.0,6.0,Aeropuerto,0
352.0,M,CABA,35.0,Empleado,18.0,Económica,4726.96,509.35,No,0.0,1338.0,6.0,App,0
354.0,M,Cundinamarca,26.0,Docente,21.0,Económica,5607.64,567.22,No,0.0,996.0,10.0,App,0
355.0,F,Minas Gerais,23.0,Estudiante,1.0,Económica,316.1,71.54,No,0.0,556.0,12.0,Web,0
356.0,F,Veraguas,33.0,Empleado,13.0,Económica,3750.95,557.7,No,0.0,2712.0,15.0,App,0
357.0,M,Herrera,26.0,Profesional independiente,13.0,Económica,3725.97,296.6,No,0.0,646.0,2.0,App,0
359.0,M,São Paulo,18.0,Estudiante,7.0,Económica,1848.12,273.66,No,0.0,538.0,10.0,Web,0
360.0,F,CABA,24.0,Deportista,68.0,Económica,12460.24,1566.24,No,0.0,4525.0,5.0,Web,0
361.0,F,Mendoza,33.0,Profesional independiente,2.0,Ejecutiva,1438.75,129.21,No,0.0,8512.0,15.0,Web,0
362.0,F,Bolívar,46.0,Otro,10.0,Económica,952.07,165.26,No,0.0,1998.0,26.0,App,0
364.0,F,Rio Grande do Sul,46.0,Profesional independiente,15.0,Económica,3755.38,178.87,No,0.0,5045.0,21.0,Agencia,0
365.0,F,São Paulo,26.0,Empleado,13.0,Económica,2360.01,178.21,No,0.0,946.0,33.0,Web,0
368.0,F,Valle del Cauca,26.0,Empleado,19.0,Económica,5650.65,603.97,No,0.0,697.0,4.0,App,0
369.0,F,Chaco,43.0,Empresario,53.0,Primera clase,103989.19,4186.96,No,0.0,4486.0,30.0,Web,1
370.0,F,Herrera,40.0,Empleado,11.0,Económica,2798.79,446.43,No,0.0,1822.0,20.0,Agencia,0
371.0,M,Paraná,18.0,Estudiante,2.0,Económica,508.85,109.59,No,0.0,373.0,19.0,App,0
372.0,M,Córdoba,30.0,Ingeniero,4.0,Económica,628.63,136.36,No,0.0,4694.0,40.0,Web,0
373.0,M,Chiriquí,51.0,Profesional independiente,22.0,Económica,3634.74,555.23,No,0.0,3342.0,3.0,Agencia,0
374.0,F,Atlántico,39.0,Profesional independiente,9.0,Económica,1520.26,104.65,No,0.0,1989.0,1.0,Agencia,0
375.0,F,Mendoza,23.0,Estudiante,2.0,Económica,394.43,68.82,No,0.0,393.0,2.0,Agencia,0
376.0,F,Santa Fe,46.0,Ingeniero,19.0,Económica,5391.79,613.86,No,0.0,1759.0,38.0,App,0
377.0,M,Buenos Aires,32.0,Empleado,2.0,Económica,251.88,46.18,No,0.0,1051.0,14.0,Web,0
382.0,F,Buenos Aires,25.0,Empleado,14.0,Económica,3168.34,652.72,No,0.0,1073.0,0.0,Web,0
383.0,M,Buenos Aires,22.0,Estudiante,5.0,Económica,1341.51,287.6,No,0.0,346.0,46.0,Agencia,0
384.0,M,Rio Grande do Sul,27.0,Arquitecto,4.0,Económica,932.6,159.36,No,0.0,2338.0,58.0,Web,0
385.0,F,Santa Fe,33.0,Ejecutivo,68.0,Económica,9322.47,1795.24,No,0.0,3451.0,17.0,Web,0
386.0,No binario,Santander,39.0,Comerciante,20.0,Económica,5110.78,414.92,No,0.0,2647.0,7.0,Aeropuerto,0
388.0,F,Panamá,46.0,Docente,7.0,Económica,641.28,124.35,No,0.0,1274.0,74.0,Agencia,0
389.0,M,Santander,41.0,Profesional independiente,3.0,Ejecutiva,1524.89,140.61,No,0.0,1963.0,8.0,Web,0
390.0,F,Entre Ríos,29.0,Empresario,21.0,Ejecutiva,6613.8,341.45,No,0.0,9564.0,21.0,App,0
391.0,M,Córdoba,48.0,Comerciante,17.0,Económica,3969.62,987.08,No,0.0,2907.0,15.0,Web,0
392.0,M,Cundinamarca,51.0,Profesional independiente,18.0,Económica,3671.15,611.86,No,0.0,1565.0,14.0,App,0
393.0,M,Panamá,36.0,Empresario,46.0,Ejecutiva,13380.57,1360.13,No,0.0,11019.0,9.0,Aeropuerto,0
396.0,F,Entre Ríos,33.0,Docente,8.0,Económica,1140.46,200.34,No,0.0,876.0,9.0,App,0
397.0,F,Nariño,34.0,Deportista,66.0,Económica,19687.11,1054.86,No,0.0,54831.0,2.0,App,1
398.0,F,Entre Ríos,40.0,Docente,1.0,Económica,288.55,30.06,No,0.0,723.0,7.0,Web,0
399.0,M,Paraná,35.0,Empleado,19.0,Económica,6152.95,365.39,No,0.0,766.0,20.0,Agencia,0
400.0,M,São Paulo,40.0,Médico,16.0,Ejecutiva,9926.36,1372.06,No,0.0,4558.0,29.0,Web,0
401.0,F,CABA,56.0,Médico,24.0,Económica,6115.38,634.38,No,0.0,3024.0,2.0,Web,0
402.0,F,Entre Ríos,31.0,Profesional independiente,4.0,Económica,675.04,140.42,No,0.0,649.0,5.0,App,0
403.0,F,São Paulo,32.0,Arquitecto,18.0,Económica,1855.94,205.83,No,0.0,2856.0,7.0,Web,0
404.0,F,Atlántico,22.0,Empleado,2.0,Económica,177.63,29.2,No,0.0,1599.0,40.0,App,0
405.0,F,Entre Ríos,37.0,Ejecutivo,21.0,Ejecutiva,19069.19,4045.68,No,0.0,5238.0,0.0,Agencia,0
408.0,F,Bolívar,30.0,Otro,14.0,Económica,1388.73,303.48,No,0.0,1977.0,31.0,Web,0
409.0,M,Herrera,38.0,Empleado,6.0,Económica,1188.5,240.87,No,0.0,1462.0,14.0,Web,0
410.0,M,Misiones,48.0,Contador,9.0,Económica,2530.42,286.2,No,0.0,2406.0,75.0,App,0
411.0,F,Tucumán,42.0,Empleado,19.0,Económica,4075.34,252.76,No,0.0,2306.0,20.0,Web,0
413.0,M,Mendoza,35.0,Empleado,24.0,Económica,3762.21,186.08,No,0.0,1957.0,22.0,Web,0
414.0,F,Valle del Cauca,43.0,Docente,2.0,Económica,458.85,48.7,No,0.0,714.0,23.0,Aeropuerto,0
416.0,F,Misiones,18.0,Estudiante,2.0,Económica,279.57,33.86,No,0.0,300.0,4.0,Web,0
419.0,F,Tucumán,31.0,Médico,11.0,Primera clase,26526.89,4591.32,No,0.0,5042.0,8.0,App,0
420.0,M,Antioquia,18.0,Estudiante,4.0,Económica,816.41,185.65,No,0.0,409.0,26.0,Web,0
421.0,M,Entre Ríos,21.0,Estudiante,4.0,Económica,608.74,38.71,No,0.0,365.0,24.0,Web,0
422.0,F,Nariño,58.0,Empleado,1.0,Económica,272.15,58.81,No,0.0,1996.0,22.0,Agencia,0
424.0,No binario,Valle del Cauca,24.0,Empleado,1.0,Económica,369.1,29.95,No,0.0,1049.0,8.0,App,0
425.0,M,Panamá,32.0,Empleado,12.0,Económica,2663.45,328.39,No,0.0,897.0,9.0,Agencia,0
426.0,F,Entre Ríos,29.0,Otro,17.0,Económica,3205.47,421.72,No,0.0,1825.0,1.0,Web,0
428.0,M,Salta,56.0,Ejecutivo,21.0,Económica,3849.35,906.92,No,0.0,4484.0,3.0,Aeropuerto,0
429.0,M,Antioquia,30.0,Empleado,11.0,Económica,2423.06,101.38,No,0.0,864.0,37.0,Web,0
430.0,M,Los Santos,39.0,Docente,11.0,Ejecutiva,4022.14,676.79,No,0.0,1168.0,12.0,Agencia,0
431.0,M,Tucumán,24.0,Contador,7.0,Económica,1289.22,119.06,No,0.0,3917.0,8.0,App,0
433.0,M,Tucumán,40.0,Comerciante,20.0,Económica,5867.5,512.33,No,0.0,3059.0,1.0,Web,0
434.0,M,Bahia,25.0,Ejecutivo,15.0,Ejecutiva,9082.72,2210.14,No,0.0,4146.0,1.0,Web,0
435.0,M,Córdoba,48.0,Empleado,12.0,Económica,3177.24,454.59,No,0.0,1531.0,7.0,Web,0
436.0,F,Mendoza,52.0,Empleado,3.0,Económica,328.67,36.3,No,0.0,1118.0,9.0,Web,0
437.0,F,Cundinamarca,39.0,Empleado,15.0,Ejecutiva,9379.27,2302.49,No,0.0,1353.0,16.0,Web,0
438.0,F,Córdoba,18.0,Estudiante,3.0,Económica,708.13,107.94,No,0.0,1013.0,6.0,Agencia,0
440.0,F,Chiriquí,41.0,Profesional independiente,18.0,Económica,5164.15,1105.77,No,0.0,2454.0,4.0,Aeropuerto,0
441.0,F,Rio Grande do Sul,52.0,Ingeniero,2.0,Económica,248.68,40.35,No,0.0,4591.0,14.0,Web,0
442.0,F,Tucumán,31.0,Docente,22.0,Económica,6030.42,323.85,No,0.0,1274.0,5.0,Aeropuerto,0
444.0,M,Los Santos,39.0,Empleado,16.0,Económica,3327.5,138.25,No,0.0,2142.0,3.0,App,0
445.0,F,Buenos Aires,51.0,Profesional independiente,4.0,Económica,351.82,64.89,No,0.0,1274.0,42.0,App,0
446.0,M,Rio Grande do Sul,39.0,Empleado,22.0,Económica,6642.35,1603.28,No,0.0,1684.0,6.0,Web,0
448.0,M,Antioquia,41.0,Ingeniero,14.0,Ejecutiva,5118.72,399.22,No,0.0,8645.0,4.0,App,0
449.0,F,CABA,57.0,Deportista,35.0,Económica,2646.03,625.87,No,0.0,3173.0,5.0,App,0
450.0,F,Veraguas,38.0,Empleado,24.0,Ejecutiva,8787.08,1431.61,No,0.0,2126.0,28.0,Web,0
452.0,M,Santa Fe,22.0,Estudiante,4.0,Ejecutiva,1972.64,345.4,No,0.0,300.0,8.0,Web,0
453.0,F,Panamá,21.0,Estudiante,6.0,Económica,1310.27,291.25,No,0.0,300.0,10.0,Agencia,0
454.0,M,Paraná,30.0,Profesional independiente,13.0,Económica,3978.4,529.42,No,0.0,1177.0,11.0,App,0
455.0,F,Misiones,34.0,Empleado,16.0,Económica,4080.26,539.72,No,0.0,1464.0,48.0,Web,0
456.0,M,Los Santos,39.0,Ingeniero,15.0,Económica,1516.01,229.65,No,0.0,2608.0,21.0,Aeropuerto,0
458.0,F,Bolívar,57.0,Ejecutivo,26.0,Económica,7779.4,730.62,No,0.0,3034.0,0.0,Agencia,0
459.0,F,Panamá,38.0,Ingeniero,6.0,Económica,781.41,138.96,No,0.0,5351.0,4.0,Web,0
460.0,F,Bolívar,50.0,Empleado,15.0,Económica,3280.08,439.45,No,0.0,1547.0,0.0,App,0
463.0,F,Rio Grande do Sul,18.0,Empleado,3.0,Económica,728.7,165.94,No,0.0,2458.0,3.0,App,0
464.0,M,Córdoba,30.0,Arquitecto,4.0,Económica,1192.51,82.9,No,0.0,2049.0,34.0,Agencia,0
465.0,F,CABA,49.0,Ingeniero,2.0,Ejecutiva,598.54,134.89,No,0.0,5793.0,14.0,Web,0
467.0,M,Herrera,49.0,Empleado,9.0,Económica,1295.06,195.91,No,0.0,1565.0,3.0,App,0
468.0,F,Minas Gerais,42.0,Ejecutivo,52.0,Ejecutiva,16966.04,1650.3,No,0.0,5670.0,14.0,Web,0
469.0,F,Valle del Cauca,49.0,Ejecutivo,79.0,Económica,28910.03,6089.2,No,0.0,2134.0,8.0,Web,1
470.0,M,Herrera,45.0,Comerciante,11.0,Ejecutiva,4052.72,374.01,No,0.0,2988.0,5.0,Web,0
472.0,M,Santa Fe,55.0,Médico,5.0,Económica,1281.61,216.23,No,0.0,6243.0,6.0,App,0
473.0,F,Santa Fe,49.0,Empleado,12.0,Económica,1753.63,171.86,No,0.0,1504.0,23.0,Web,0
475.0,M,Córdoba,38.0,Empleado,2.0,Económica,169.67,20.4,No,0.0,1686.0,5.0,Agencia,0
476.0,M,Córdoba,31.0,Comerciante,14.0,Ejecutiva,4976.68,1190.54,No,0.0,5532.0,36.0,Web,0
477.0,F,Rio Grande do Sul,30.0,Profesional independiente,11.0,Ejecutiva,2668.17,567.71,No,0.0,4683.0,9.0,App,0
481.0,F,Herrera,26.0,Médico,9.0,Ejecutiva,2664.46,297.59,No,0.0,6298.0,2.0,Aeropuerto,0
482.0,F,Herrera,35.0,Ingeniero,5.0,Ejecutiva,2212.86,254.12,No,0.0,3878.0,6.0,Aeropuerto,0
483.0,F,Santander,18.0,Empleado,3.0,Económica,1098.73,228.07,No,0.0,1751.0,28.0,Web,0
485.0,F,Bahia,45.0,Ingeniero,3.0,Económica,567.18,122.71,No,0.0,2939.0,1.0,Agencia,0
486.0,F,Chiriquí,61.0,Ingeniero,21.0,Ejecutiva,12217.02,1214.14,No,0.0,4048.0,30.0,Web,0
487.0,F,Herrera,50.0,Arquitecto,15.0,Primera clase,18505.34,2130.72,No,0.0,10257.0,31.0,App,0
488.0,F,Santa Fe,50.0,Otro,11.0,Económica,1293.28,68.29,No,0.0,1652.0,24.0,Aeropuerto,0
490.0,M,Entre Ríos,31.0,Empleado,19.0,Económica,5787.6,576.86,No,0.0,1082.0,11.0,App,0
493.0,F,Antioquia,28.0,Otro,15.0,Económica,4628.74,345.72,No,0.0,2466.0,3.0,App,0
494.0,F,CABA,34.0,Empleado,6.0,Económica,1545.19,272.96,No,0.0,1868.0,7.0,App,0
495.0,F,Tolima,25.0,Empleado,1.0,Económica,183.81,11.78,No,0.0,2226.0,65.0,Web,0
496.0,M,Mendoza,44.0,Comerciante,1.0,Económica,125.09,19.05,No,0.0,2075.0,1.0,Web,0
497.0,M,Panamá,44.0,Empresario,56.0,Primera clase,48307.4,6743.77,No,0.0,7675.0,1.0,App,1
499.0,M,Rio Grande do Sul,41.0,Médico,6.0,Ejecutiva,4320.64,945.33,No,0.0,6747.0,41.0,App,0
500.0,M,Entre Ríos,36.0,Empleado,14.0,Económica,5241.11,1041.06,No,0.0,1668.0,0.0,Web,0
501.0,M,Tolima,47.0,Ejecutivo,38.0,Económica,5327.24,1229.19,No,0.0,3342.0,4.0,App,0
502.0,F,Misiones,38.0,Profesional independiente,5.0,Ejecutiva,2927.77,629.35,No,0.0,1042.0,0.0,App,0
503.0,F,CABA,34.0,Docente,24.0,Económica,5960.25,613.07,No,0.0,1645.0,1.0,Web,0
504.0,F,Rio de Janeiro,49.0,Otro,23.0,Económica,6604.07,1469.15,No,0.0,863.0,21.0,Agencia,0
505.0,M,Minas Gerais,53.0,Comerciante,3.0,Económica,813.62,77.05,No,0.0,2613.0,22.0,App,0
507.0,M,CABA,26.0,Profesional independiente,10.0,Económica,1332.87,93.44,No,0.0,4894.0,20.0,Web,0
508.0,F,Minas Gerais,31.0,Empresario,27.0,Económica,8218.25,859.77,No,0.0,11958.0,34.0,Web,0
509.0,No binario,Rio de Janeiro,18.0,Estudiante,2.0,Ejecutiva,809.36,175.43,No,0.0,559.0,46.0,App,0
511.0,M,São Paulo,42.0,Comerciante,12.0,Económica,3629.71,890.02,No,0.0,4432.0,9.0,Web,0
513.0,F,Santander,61.0,Docente,16.0,Ejecutiva,12361.24,1985.4,No,0.0,750.0,9.0,Agencia,0
516.0,M,Nariño,44.0,Otro,21.0,Económica,3071.8,233.86,No,0.0,1171.0,14.0,App,0
517.0,F,Bahia,39.0,Empleado,4.0,Económica,543.57,93.7,No,0.0,1818.0,20.0,Web,0
518.0,F,Rio de Janeiro,44.0,Abogado,19.0,Económica,3951.79,595.36,No,0.0,3843.0,11.0,Web,0
520.0,F,Atlántico,40.0,Docente,5.0,Ejecutiva,2184.1,436.74,No,0.0,1192.0,6.0,Agencia,0
521.0,M,Chiriquí,18.0,Empleado,7.0,Económica,629.79,37.4,No,0.0,2088.0,28.0,App,0
522.0,F,Bahia,29.0,Empleado,22.0,Económica,5600.31,575.59,No,0.0,998.0,20.0,Web,0
524.0,F,Tucumán,33.0,Empleado,7.0,Económica,2518.95,231.56,No,0.0,945.0,19.0,App,0
525.0,F,Antioquia,32.0,Empleado,6.0,Primera clase,16782.8,3847.98,No,0.0,3539.0,5.0,Agencia,0
528.0,F,Atlántico,24.0,Médico,18.0,Ejecutiva,5820.55,423.82,No,0.0,5259.0,8.0,Aeropuerto,0
531.0,F,Chaco,43.0,Abogado,24.0,Ejecutiva,13351.81,1078.25,No,0.0,2245.0,28.0,Web,0
532.0,M,Rio Grande do Sul,20.0,Estudiante,4.0,Económica,1146.52,190.53,No,0.0,307.0,119.0,Web,0
534.0,M,CABA,38.0,Médico,19.0,Ejecutiva,13138.85,3267.5,No,0.0,9295.0,24.0,Agencia,0
535.0,F,Los Santos,49.0,Docente,6.0,Económica,1295.44,52.26,No,0.0,794.0,43.0,Agencia,0
536.0,M,Santander,59.0,Empresario,47.0,Económica,6742.88,1539.79,No,0.0,2538.0,0.0,Aeropuerto,0
537.0,F,Bolívar,57.0,Docente,9.0,Económica,1139.54,225.77,No,0.0,950.0,4.0,Web,0
538.0,F,Santander,39.0,Arquitecto,7.0,Ejecutiva,3604.14,758.05,No,0.0,4038.0,27.0,Web,0
539.0,F,Bolívar,37.0,Empleado,19.0,Económica,3471.89,281.65,No,0.0,2652.0,54.0,Agencia,0
541.0,M,Nariño,24.0,Comerciante,6.0,Económica,477.55,25.56,No,0.0,2954.0,4.0,App,0
542.0,M,Rio Grande do Sul,20.0,Estudiante,5.0,Económica,1456.61,161.75,No,0.0,300.0,44.0,Aeropuerto,0
543.0,M,Bahia,32.0,Abogado,1.0,Ejecutiva,332.59,49.0,No,0.0,5020.0,22.0,Web,0
544.0,M,Cundinamarca,52.0,Ingeniero,13.0,Económica,1845.95,99.68,No,0.0,2612.0,15.0,App,0
545.0,F,Paraná,34.0,Comerciante,1.0,Económica,334.35,72.99,No,0.0,2376.0,51.0,Web,0
546.0,M,Chiriquí,56.0,Empleado,10.0,Económica,3029.37,283.37,No,0.0,2362.0,29.0,Web,0
547.0,M,Misiones,18.0,Empleado,15.0,Económica,3893.29,965.84,No,0.0,1007.0,21.0,Web,0
549.0,M,Cundinamarca,36.0,Empresario,29.0,Ejecutiva,18186.79,1712.02,No,0.0,5406.0,10.0,App,0
550.0,F,Nariño,48.0,Otro,20.0,Económica,1992.62,415.97,No,0.0,1313.0,0.0,Aeropuerto,0
551.0,F,Rio de Janeiro,37.0,Ejecutivo,74.0,Ejecutiva,30990.96,3984.52,No,0.0,2722.0,8.0,Aeropuerto,1
552.0,F,Valle del Cauca,36.0,Comerciante,14.0,Ejecutiva,6863.99,1413.09,No,0.0,2162.0,5.0,App,0
553.0,M,Mendoza,36.0,Ingeniero,4.0,Ejecutiva,2740.45,679.7,No,0.0,3817.0,11.0,Web,0
554.0,F,Cundinamarca,18.0,Empleado,20.0,Económica,2753.47,559.37,No,0.0,1793.0,37.0,App,0
555.0,M,Cundinamarca,51.0,Ingeniero,12.0,Económica,3438.52,783.45,No,0.0,3437.0,13.0,Aeropuerto,0
556.0,F,Rio de Janeiro,29.0,Docente,3.0,Económica,883.86,84.71,No,0.0,1008.0,10.0,Web,0
557.0,F,Atlántico,51.0,Empresario,38.0,Ejecutiva,28383.69,5053.71,No,0.0,4975.0,7.0,Web,1
558.0,F,Santander,37.0,Empleado,10.0,Económica,946.16,196.37,No,0.0,2426.0,7.0,Aeropuerto,0
560.0,M,Bahia,42.0,Docente,11.0,Económica,1084.2,59.22,No,0.0,1058.0,1.0,App,0
561.0,F,Valle del Cauca,36.0,Otro,8.0,Económica,2607.68,255.85,No,0.0,706.0,0.0,Web,0
562.0,M,CABA,40.0,Ingeniero,22.0,Económica,3238.71,304.27,No,0.0,3813.0,7.0,App,0
563.0,F,Misiones,20.0,Empleado,19.0,Económica,2663.64,526.27,No,0.0,1321.0,2.0,App,0
564.0,M,Entre Ríos,38.0,Docente,22.0,Económica,4084.8,1005.32,No,0.0,1370.0,60.0,Web,0
565.0,F,Rio de Janeiro,58.0,Docente,22.0,Económica,5630.58,399.21,No,0.0,1387.0,48.0,Agencia,0
566.0,F,Córdoba,53.0,Médico,19.0,Económica,3959.68,431.71,No,0.0,5285.0,11.0,Aeropuerto,0
567.0,M,Salta,26.0,Empleado,17.0,Económica,1718.98,340.33,No,0.0,1530.0,43.0,Web,0
568.0,F,Colón,44.0,Arquitecto,3.0,Ejecutiva,1544.55,368.36,No,0.0,2535.0,86.0,Web,0
569.0,F,Buenos Aires,40.0,Empresario,27.0,Ejecutiva,21467.15,4650.98,No,0.0,15657.0,5.0,Agencia,1
570.0,M,Bolívar,47.0,Otro,22.0,Económica,6008.46,592.6,No,0.0,1723.0,57.0,App,0
571.0,F,Córdoba,39.0,Contador,20.0,Económica,2172.46,392.51,No,0.0,1995.0,3.0,App,0
572.0,M,Chiriquí,35.0,Ingeniero,20.0,Ejecutiva,7677.56,1242.09,No,0.0,3809.0,36.0,Web,0
573.0,F,Santander,53.0,Ejecutivo,58.0,Económica,8187.65,730.93,No,0.0,4355.0,32.0,Web,0
576.0,M,Buenos Aires,49.0,Empresario,20.0,Ejecutiva,16146.21,777.67,No,0.0,7950.0,0.0,Web,0
577.0,No binario,Veraguas,34.0,Empleado,18.0,Económica,5301.67,1026.79,No,0.0,909.0,5.0,App,0
578.0,M,Nariño,35.0,Docente,20.0,Económica,1927.36,104.15,No,0.0,1119.0,10.0,Agencia,0
579.0,F,Santander,61.0,Empleado,6.0,Económica,1423.65,352.34,No,0.0,1538.0,8.0,Agencia,0
580.0,M,Buenos Aires,40.0,Empleado,12.0,Económica,3893.94,495.52,No,0.0,1191.0,48.0,App,0
582.0,M,Atlántico,23.0,Otro,20.0,Económica,4774.35,869.79,No,0.0,1260.0,2.0,App,0
583.0,F,Entre Ríos,49.0,Empleado,9.0,Económica,1388.75,176.23,No,0.0,834.0,47.0,App,0
586.0,F,Córdoba,46.0,Docente,22.0,Económica,3216.8,619.98,No,0.0,940.0,72.0,Web,0
588.0,F,Tucumán,18.0,Empleado,24.0,Económica,6226.54,1219.1,No,0.0,1161.0,7.0,App,0
589.0,F,Buenos Aires,45.0,Empleado,24.0,Económica,6726.91,1398.22,No,0.0,1339.0,12.0,Agencia,0
590.0,F,Rio Grande do Sul,53.0,Profesional independiente,5.0,Económica,1723.02,354.34,No,0.0,2098.0,23.0,App,0
592.0,M,Misiones,38.0,Docente,5.0,Económica,1236.47,60.73,No,0.0,1772.0,36.0,Aeropuerto,0
593.0,M,Santa Fe,40.0,Docente,21.0,Económica,6513.17,811.03,No,0.0,1047.0,19.0,App,0
594.0,M,Salta,57.0,Empleado,11.0,Ejecutiva,8034.93,1270.48,No,0.0,782.0,6.0,Aeropuerto,0
595.0,M,Minas Gerais,40.0,Docente,14.0,Económica,2257.01,184.59,No,0.0,2274.0,41.0,Web,0
596.0,M,Atlántico,41.0,Ejecutivo,36.0,Primera clase,81703.81,13523.61,No,0.0,8621.0,7.0,Agencia,1
598.0,F,Pernambuco,21.0,Estudiante,4.0,Económica,619.39,131.18,No,0.0,596.0,4.0,Aeropuerto,0
599.0,M,Herrera,48.0,Comerciante,13.0,Económica,2326.46,483.68,No,0.0,2170.0,22.0,App,0
