id_cliente,sexo,provincia,edad,ocupacion,cant_vuelos,clase_preferida,gasto_acumulado,gasto_acumulado_extra,programaMillas,cantidad_millas,ingreso_mensual,anticipacion_compra_promedio,canal_compra
2518,M,Entre Ríos,34,Ejecutivo,58,Económica,10540.91,1013.87,Sí,50386,3648,18,Web
2525,M,CABA,44,Empresario,22,Ejecutiva,13145.63,1181.18,Sí,52072,6457,8,App
2539,M,Antioquia,36,Abogado,3,Primera clase,1592.34,324.11,No,0,11858,24,Agencia
2552,F,Chiriquí,26,Empresario,30,Ejecutiva,19840.77,2717.49,Sí,59047,12565,3,Web
2569,F,Chaco,30,Médico,28,Primera clase,47409.77,11250.02,No,0,7955,7,Aeropuerto
2571,M,Atlántico,32,Ejecutivo,66,Ejecutiva,36815.54,8276.1,No,0,11041,29,App
2575,M,Atlántico,37,Empresario,51,Ejecutiva,12630.45,2628.44,Sí,98823,3946,6,App
2577,F,Cundinamarca,39,Empresario,42,Ejecutiva,16239.09,3000.49,Sí,52838,6095,1,App
2591,F,Rio Grande do Sul,50,Deportista,75,Ejecutiva,46291.63,10336.13,No,0,3380,44,App
2605,M,Santa Fe,41,Ejecutivo,73,Ejecutiva,21073.1,2239.45,Sí,114898,12497,27,Web
2617,M,Buenos Aires,29,Abogado,11,Económica,1839.93,336.27,No,0,9132,34,App
2629,F,Antioquia,30,Médico,22,Primera clase,33048.03,2868.72,No,0,4994,11,App
2630,M,Rio Grande do Sul,38,Empresario,33,Ejecutiva,17860.63,1923.84,Sí,66445,6049,7,Agencia
2638,F,Panamá,44,Deportista,95,Económica,30213.15,6076.87,Sí,92898,2962,5,Agencia
2642,F,São Paulo,38,Empresario,34,Primera clase,55939.31,3891.28,No,0,14245,10,App
2646,F,Minas Gerais,50,Docente,16,Ejecutiva,12439.88,726.05,Sí,42369,922,35,App
2653,F,Rio Grande do Sul,33,Ejecutivo,73,Ejecutiva,28116.26,2696.61,Sí,106667,8304,1,Aeropuerto
2657,M,Antioquia,36,Ejecutivo,17,Ejecutiva,6770.47,1288.11,No,0,12163,8,Web
2662,M,Cundinamarca,53,Deportista,66,Ejecutiva,36166.19,2194.95,No,0,300,3,App
2687,F,Córdoba,32,Contador,14,Primera clase,29764.34,3651.76,No,0,4483,12,App
2690,F,Cundinamarca,37,Ejecutivo,54,Primera clase,76665.94,10633.73,Sí,187707,5606,20,App
2697,M,Rio Grande do Sul,34,Empresario,45,Ejecutiva,13128.75,1833.48,No,0,12572,34,Web
2715,F,Los Santos,45,Ejecutivo,28,Primera clase,44079.02,5010.91,No,0,11100,12,App
2720,M,Bolívar,27,Empresario,19,Primera clase,40982.85,5185.66,Sí,47116,3704,14,Web
2740,M,Chaco,48,Ejecutivo,71,Ejecutiva,39079.13,9615.06,Sí,107022,6402,17,Agencia
2753,M,Mendoza,37,Otro,24,Ejecutiva,12480.77,1571.39,Sí,48813,2965,27,Web
2764,F,Tolima,28,Deportista,78,Económica,25866.79,1896.25,No,0,6282,6,Web
2770,No binario,Rio Grande do Sul,52,Ejecutivo,78,Ejecutiva,28870.04,5359.34,No,0,6755,8,Agencia
2779,M,Veraguas,31,Empresario,21,Ejecutiva,5674.13,1134.39,Sí,41834,6941,14,Aeropuerto
2781,F,Minas Gerais,36,Empresario,59,Ejecutiva,23424.9,5652.74,Sí,86770,6051,32,App
2803,M,Bolívar,28,Ejecutivo,51,Ejecutiva,32370.58,6701.26,Sí,119337,4010,8,App
2807,F,Tucumán,59,Médico,26,Ejecutiva,22373.01,3612.42,Sí,42594,6507,91,Agencia
2819,M,Córdoba,38,Ejecutivo,46,Ejecutiva,32758.6,7311.99,Sí,106631,9065,5,App
2837,F,Tolima,30,Ejecutivo,56,Ejecutiva,23692.91,3094.04,No,0,12100,2,App
2843,F,Entre Ríos,49,Ejecutivo,73,Primera clase,165079.14,14144.49,No,0,7113,8,Agencia
2860,F,Chiriquí,41,Empresario,57,Primera clase,67277.72,7339.62,No,0,15620,12,Agencia
2863,F,Chaco,35,Ejecutivo,66,Primera clase,118652.7,6618.66,Sí,184608,15210,10,Agencia
2866,M,Los Santos,56,Ejecutivo,37,Ejecutiva,12208.69,1170.71,No,0,9809,24,Aeropuerto
2885,F,Mendoza,25,Empresario,55,Ejecutiva,25664.09,5503.1,Sí,124582,6733,72,Agencia
2893,F,Chaco,38,Empresario,42,Económica,11888.56,1733.34,Sí,39429,3980,11,App
2900,M,Herrera,41,Ejecutivo,50,Primera clase,32610.43,4418.21,No,0,7502,18,App
2901,M,CABA,41,Docente,23,Ejecutiva,9233.48,473.48,Sí,51064,1211,6,Agencia
2920,F,Bolívar,42,Deportista,40,Primera clase,50265.41,10866.13,No,0,10131,25,Web
2937,F,Rio Grande do Sul,32,Ejecutivo,69,Ejecutiva,51565.37,4729.36,Sí,92456,6659,2,App
2939,M,Bolívar,33,Deportista,95,Económica,14026.51,2982.21,Sí,49775,1735,9,Web
2940,F,Antioquia,56,Empresario,22,Ejecutiva,5472.32,493.92,Sí,65773,8687,3,Agencia
2943,F,Santa Fe,25,Ejecutivo,44,Ejecutiva,29898.86,4716.5,No,0,7816,11,Web
2945,F,Rio de Janeiro,40,Deportista,86,Ejecutiva,37319.25,4668.52,No,0,3641,45,Web
2976,F,Tucumán,29,Deportista,62,Ejecutiva,46502.7,6483.88,No,0,43522,0,App
2982,F,Minas Gerais,53,Abogado,18,Económica,2863.5,556.96,No,0,10744,2,App
2992,F,Paraná,27,Ejecutivo,34,Primera clase,29745.95,4524.37,No,0,9846,4,App
3007,M,Minas Gerais,53,Médico,22,Ejecutiva,10160.06,1983.89,No,0,9302,11,Agencia
3010,M,Tolima,35,Ejecutivo,29,Ejecutiva,12788.97,1206.17,Sí,48341,5083,14,App
3017,M,Chaco,32,Arquitecto,20,Primera clase,20848.67,3062.85,Sí,76272,3621,43,App
3037,M,Chaco,35,Empresario,43,Primera clase,90194.96,14364.22,Sí,65484,5085,11,Web
3038,F,Panamá,43,Deportista,82,Ejecutiva,51007.43,9499.09,Sí,99844,2424,48,Agencia
3039,M,Antioquia,49,Ejecutivo,72,Primera clase,130588.4,16614.76,No,0,6975,24,Web
3042,M,Paraná,31,Ejecutivo,76,Ejecutiva,40605.95,1923.7,No,0,7678,11,Web
3056,F,Chiriquí,29,Médico,7,Económica,2149.57,384.55,No,0,8738,125,App
3063,M,Pernambuco,24,Deportista,26,Ejecutiva,11238.96,708.62,No,0,229627,11,App
3095,F,Los Santos,57,Ejecutivo,21,Económica,4987.43,837.44,Sí,13618,11687,2,Web
3097,M,Tucumán,44,Empresario,47,Primera clase,42926.43,5477.12,Sí,218646,9362,8,Web
3114,M,Mendoza,30,Ejecutivo,53,Económica,6849.65,1473.57,Sí,60193,3387,4,Web
3124,M,Córdoba,42,Deportista,64,Primera clase,169510.55,30646.17,Sí,258466,7212,10,Web
3125,F,Rio de Janeiro,33,Ejecutivo,67,Económica,18816.16,1223.51,Sí,58039,3304,19,App
3126,F,Rio Grande do Sul,41,Médico,27,Primera clase,61655.56,11382.2,No,0,7142,40,App
3130,F,Veraguas,39,Médico,16,Primera clase,39689.15,2479.22,No,0,10219,22,App
3134,F,Salta,46,Abogado,18,Primera clase,24898.1,2705.23,Sí,68510,7717,37,Web
3140,F,Salta,45,Deportista,78,Ejecutiva,32199.32,3987.1,Sí,171686,2011,5,Web
3146,F,Santa Fe,41,Empresario,16,Económica,3613.66,418.03,Sí,12794,8865,17,Web
3150,F,Misiones,32,Docente,24,Ejecutiva,14303.32,2570.24,Sí,48187,801,22,Web
3152,F,CABA,30,Empresario,47,Primera clase,80549.21,13967.13,No,0,11269,31,Agencia
3155,F,Bahia,51,Empresario,14,Primera clase,29423.2,4003.12,No,0,8085,29,Web
3185,F,Antioquia,28,Arquitecto,6,Ejecutiva,2866.02,554.77,No,0,9499,21,Web
3190,M,Rio de Janeiro,32,Médico,6,Ejecutiva,2815.76,374.69,No,0,17059,42,Aeropuerto
3212,F,Veraguas,50,Ejecutivo,78,Ejecutiva,28814.23,5368.85,Sí,79364,3349,5,Aeropuerto
3222,F,CABA,38,Médico,9,Primera clase,17268.23,1572.56,No,0,9589,0,Web
3230,F,Paraná,36,Abogado,10,Ejecutiva,2281.88,510.99,No,0,8710,25,App
3233,F,Nariño,32,Empresario,46,Ejecutiva,16362.02,2034.47,Sí,59382,3750,2,Web
3237,M,Los Santos,35,Ejecutivo,49,Ejecutiva,35354.08,7060.66,Sí,77757,6942,4,Agencia
3239,M,Misiones,48,Ejecutivo,24,Ejecutiva,9804.12,1443.01,Sí,35739,8792,15,Web
3244,F,Santa Fe,38,Ejecutivo,21,Primera clase,45299.79,3159.24,Sí,86895,10790,1,Web
3272,F,Misiones,47,Empresario,56,Primera clase,106899.26,11333.18,No,0,11225,30,App
3278,F,Misiones,38,Ejecutivo,66,Económica,11784.15,984.9,Sí,48135,4121,8,App
3293,M,Colón,52,Empresario,51,Primera clase,94511.27,17370.49,No,0,10863,12,Web
3296,F,Mendoza,48,Ejecutivo,30,Ejecutiva,8783.36,1322.09,Sí,53449,7770,8,Web
3297,F,Herrera,50,Empresario,46,Primera clase,115623.77,14534.08,No,0,22127,3,Web
3304,F,São Paulo,42,Deportista,67,Ejecutiva,48052.14,9541.54,Sí,184287,5842,7,Agencia
3311,F,Tucumán,48,Empresario,18,Ejecutiva,5023.62,1193.95,No,0,9458,42,Web
3313,M,Paraná,35,Médico,20,Ejecutiva,10052.36,2332.06,Sí,47650,4625,13,Web
3323,F,Cundinamarca,25,Empresario,27,Económica,3826.6,213.99,Sí,18020,18392,24,Web
3325,M,Rio de Janeiro,43,Ejecutivo,69,Económica,7169.16,626.73,Sí,46660,4517,12,Agencia
3335,F,Santa Fe,51,Ingeniero,2,Primera clase,4289.8,359.52,No,0,8656,15,Web
3344,F,Salta,27,Ejecutivo,30,Primera clase,59598.93,2919.06,No,0,8561,2,Agencia
3351,F,Minas Gerais,25,Médico,18,Primera clase,39701.65,4847.55,No,0,7458,4,Web
3352,M,Córdoba,52,Médico,11,Primera clase,15531.57,1004.26,Sí,42659,4192,8,Web
3355,M,Nariño,32,Ejecutivo,46,Primera clase,111593.21,24619.94,Sí,197296,14646,2,Agencia
3358,M,Pernambuco,29,Deportista,76,Ejecutiva,33264.46,5640.88,No,0,19004,45,Web
3364,F,Herrera,50,Empresario,55,Primera clase,93608.73,8662.41,Sí,270541,10974,48,Agencia
3368,F,Herrera,44,Abogado,4,Primera clase,8638.89,1304.77,No,0,9514,12,App
3376,F,Valle del Cauca,45,Ejecutivo,37,Ejecutiva,17073.43,1524.84,Sí,72066,7248,16,App
3385,M,Mendoza,36,Ejecutivo,77,Ejecutiva,53184.33,5484.95,Sí,144864,3689,15,Agencia
3395,M,Buenos Aires,24,Deportista,90,Ejecutiva,75297.01,15694.46,Sí,140467,6192,15,App
3396,F,Santander,45,Médico,27,Ejecutiva,13209.77,2394.91,Sí,41789,4650,28,Agencia
3406,F,Chaco,48,Ejecutivo,49,Ejecutiva,31736.3,4842.26,No,0,8163,1,Web
3423,M,Buenos Aires,41,Empresario,50,Primera clase,103936.89,25471.59,No,0,12309,25,Web
3426,F,São Paulo,44,Ejecutivo,39,Ejecutiva,29471.0,6791.0,No,0,3523,0,Web
3430,M,Santa Fe,30,Ejecutivo,59,Ejecutiva,19673.92,2055.18,Sí,142212,6064,3,App
3435,M,Nariño,38,Empresario,42,Ejecutiva,9521.58,1203.34,No,0,11246,31,Web
3445,M,Misiones,46,Ejecutivo,61,Ejecutiva,19366.67,2930.84,Sí,129905,14122,0,Aeropuerto
3448,F,Bahia,36,Deportista,51,Económica,11581.75,2433.72,Sí,51173,1914,25,Web
3449,F,Misiones,40,Empresario,44,Ejecutiva,23788.81,4429.68,Sí,97579,12497,12,App
3454,No binario,São Paulo,41,Ejecutivo,51,Ejecutiva,25146.7,3258.89,Sí,40042,4392,0,Agencia
3455,M,Santa Fe,30,Médico,16,Ejecutiva,10098.11,1315.15,No,0,9504,7,Web
3457,M,Buenos Aires,56,Ejecutivo,60,Primera clase,40807.28,6100.66,No,0,9453,2,Web
3460,F,Chaco,47,Abogado,5,Primera clase,11124.23,2073.11,No,0,8943,25,Web
3487,F,Mendoza,43,Empresario,43,Económica,4700.32,813.19,No,0,19975,3,Web
3501,F,Mendoza,40,Empresario,34,Primera clase,66404.34,7170.88,No,0,6900,25,App
3510,F,Buenos Aires,29,Deportista,66,Ejecutiva,36793.46,4458.12,No,0,19831,27,App
3527,M,Tolima,47,Médico,29,Ejecutiva,10728.19,1523.53,No,0,11510,2,Web
3529,F,Herrera,51,Ejecutivo,72,Económica,13391.81,901.01,Sí,54258,6014,32,Aeropuerto
3539,M,Bahia,42,Ejecutivo,74,Ejecutiva,44003.76,10055.78,No,0,7048,3,App
3564,F,Salta,50,Empresario,45,Ejecutiva,31560.08,7348.66,Sí,83694,5498,62,Web
3566,F,Santa Fe,40,Ejecutivo,57,Ejecutiva,34320.16,7309.85,Sí,84493,6284,1,App
3580,M,CABA,37,Ejecutivo,71,Ejecutiva,20712.19,4698.57,No,0,11954,2,Web
3588,F,Cundinamarca,40,Empresario,51,Ejecutiva,30883.58,6530.88,No,0,6573,3,Aeropuerto
3592,M,Herrera,40,Ejecutivo,75,Ejecutiva,22071.77,3438.41,Sí,97392,5249,3,App
3603,M,Valle del Cauca,43,Empresario,28,Primera clase,44376.58,4328.1,Sí,135847,12191,132,Web
3613,F,Los Santos,41,Deportista,68,Económica,6235.67,824.09,Sí,18975,103283,0,Web
3620,No binario,Paraná,50,Ejecutivo,63,Primera clase,67385.67,12684.67,Sí,302004,5158,2,App
3640,F,Mendoza,48,Médico,9,Primera clase,12746.01,1959.22,No,0,10154,13,Web
3653,M,Paraná,35,Ejecutivo,55,Económica,15449.38,3625.07,Sí,57179,6187,0,App
3657,M,Misiones,48,Médico,11,Económica,3090.23,264.98,No,0,12672,7,Agencia
3663,M,Paraná,26,Empresario,57,Ejecutiva,40624.11,4810.67,Sí,96388,6597,1,App
3670,M,Misiones,37,Ejecutivo,31,Primera clase,48151.77,3272.09,Sí,116893,8528,0,Web
3673,F,Santa Fe,40,Profesional independiente,19,Primera clase,25200.2,5687.7,No,0,7049,44,Agencia
3685,F,Chaco,26,Ejecutivo,78,Ejecutiva,38621.68,5549.43,Sí,115657,5716,11,App
3706,F,Entre Ríos,36,Médico,5,Ejecutiva,1491.38,313.54,No,0,9023,7,Web
3707,M,Salta,46,Ejecutivo,55,Ejecutiva,35292.43,2337.08,No,0,4242,6,Web
3708,F,Misiones,35,Deportista,84,Económica,28702.05,6497.98,No,0,2558,9,Web
3715,F,Nariño,59,Ejecutivo,63,Ejecutiva,42953.4,5166.68,Sí,134817,8184,4,Agencia
3716,F,Córdoba,52,Empresario,36,Ejecutiva,12778.96,1836.48,Sí,88201,3327,13,Web
3726,M,Valle del Cauca,36,Empresario,43,Primera clase,68586.42,11987.06,No,0,7413,7,App
3728,F,São Paulo,40,Deportista,51,Primera clase,113986.31,20728.95,Sí,183926,8148,2,Web
3731,M,Rio Grande do Sul,46,Médico,8,Ejecutiva,4147.45,1001.41,No,0,9939,19,App
3736,F,Herrera,39,Médico,28,Ejecutiva,20990.98,1659.66,No,0,9505,14,Web
3754,F,Rio Grande do Sul,46,Ejecutivo,79,Ejecutiva,58811.4,13075.58,Sí,208703,8070,3,App
3760,M,Santander,35,Médico,23,Primera clase,48465.66,2388.79,No,0,7521,5,Web
3775,F,Buenos Aires,35,Ejecutivo,48,Ejecutiva,32590.13,7854.19,No,0,4156,31,Web
3776,F,Cundinamarca,24,Empresario,47,Primera clase,73631.28,10917.94,Sí,153716,7222,38,App
3786,M,Entre Ríos,37,Empresario,35,Ejecutiva,18026.16,1064.29,Sí,29144,9030,14,App
3799,F,Bolívar,60,Ejecutivo,78,Económica,26884.03,3766.57,Sí,80698,2073,3,Agencia
3800,F,Rio Grande do Sul,40,Ejecutivo,62,Ejecutiva,26000.22,3690.71,Sí,145665,13161,9,Web
3814,F,Bolívar,54,Ejecutivo,40,Ejecutiva,16616.25,2438.68,No,0,13786,0,App
3822,M,Santander,34,Empresario,48,Ejecutiva,14844.81,3241.06,Sí,123515,4165,12,App
3832,F,São Paulo,33,Deportista,99,Primera clase,176139.8,12188.46,No,0,8832,4,App
3834,F,Minas Gerais,43,Médico,9,Primera clase,6441.39,1220.86,No,0,9343,8,Web
3840,M,CABA,30,Médico,12,Primera clase,14603.81,1378.08,No,0,8816,11,App
3865,F,CABA,33,Empresario,24,Ejecutiva,15095.72,1723.76,No,0,11629,19,Aeropuerto
3870,F,Salta,51,Profesional independiente,20,Primera clase,21070.21,1748.2,Sí,97204,7966,5,Web
3882,F,Entre Ríos,49,Ejecutivo,40,Primera clase,55227.89,8822.51,No,0,13143,6,App
3888,F,Valle del Cauca,41,Ejecutivo,77,Económica,8737.09,1167.65,Sí,53409,2420,6,Web
3892,F,Valle del Cauca,49,Ejecutivo,41,Primera clase,49323.21,6552.25,No,0,7541,27,Web
3899,F,Salta,55,Ejecutivo,16,Ejecutiva,10042.84,733.57,Sí,45223,7180,2,Aeropuerto
3905,F,Minas Gerais,43,Ejecutivo,38,Ejecutiva,27593.31,4161.57,No,0,1736,1,Web
3909,F,Entre Ríos,38,Ejecutivo,58,Económica,7731.64,710.23,Sí,45166,3300,1,App
3918,F,Tucumán,36,Ejecutivo,63,Ejecutiva,22290.0,2934.63,Sí,70387,4887,14,Web
3944,M,Santander,35,Ejecutivo,32,Primera clase,38487.48,3564.19,Sí,68990,11081,12,App
3946,M,Pernambuco,44,Ejecutivo,71,Ejecutiva,46708.49,2108.47,No,0,6028,5,App
3952,M,Antioquia,31,Abogado,20,Ejecutiva,9369.79,1647.87,No,0,21636,51,App
3956,F,Cundinamarca,47,Ejecutivo,73,Económica,26370.19,3862.32,No,0,4699,6,Web
3966,F,Santa Fe,40,Empleado,21,Ejecutiva,14356.07,1887.32,Sí,45470,1642,31,Web
3969,No binario,São Paulo,32,Médico,12,Ejecutiva,8557.41,1855.65,No,0,14939,18,App
3971,M,Buenos Aires,45,Abogado,15,Ejecutiva,5638.75,772.22,No,0,8768,34,Agencia
3983,F,Paraná,26,Ejecutivo,37,Ejecutiva,27558.2,1991.71,Sí,55333,3623,2,Web
3986,M,Atlántico,39,Empresario,45,Ejecutiva,13953.48,2241.51,No,0,8565,43,App
3987,F,Rio de Janeiro,24,Empresario,52,Ejecutiva,24900.58,3723.47,No,0,2597,4,Web
3990,M,Córdoba,37,Ejecutivo,17,Primera clase,36473.28,2930.84,No,0,11552,1,Agencia
4000,F,CABA,34,Ejecutivo,70,Económica,20812.66,3512.85,Sí,50823,5471,4,Web
4001,M,Pernambuco,32,Empresario,30,Primera clase,43544.56,2378.29,Sí,56727,7143,1,Web
4020,M,Antioquia,39,Ejecutivo,42,Económica,16260.37,2786.0,Sí,29852,8360,22,App
4027,M,Tolima,46,Deportista,54,Económica,12293.91,1559.88,Sí,46096,508,15,Web
4028,F,São Paulo,40,Deportista,49,Ejecutiva,22590.83,2576.6,Sí,49744,3612,2,Web
4041,M,Valle del Cauca,41,Médico,26,Primera clase,38817.57,2474.61,Sí,69899,6080,7,App
4048,M,Córdoba,30,Ejecutivo,31,Primera clase,40291.25,7185.42,No,0,8094,0,Web
4060,F,CABA,36,Médico,28,Económica,9577.94,1931.27,No,0,8533,6,Aeropuerto
4075,F,Santander,32,Médico,17,Primera clase,26071.84,4360.83,No,0,5293,4,Web
4093,F,Herrera,29,Empresario,43,Primera clase,82936.37,8139.45,No,0,10466,28,App
4125,M,Colón,38,Deportista,75,Ejecutiva,31551.44,6812.07,No,0,7641,20,Web
4158,F,Misiones,26,Deportista,59,Ejecutiva,20645.99,3113.13,Sí,156071,3308,23,Web
4162,M,Chaco,38,Médico,15,Ejecutiva,5102.81,1134.3,No,0,13971,7,App
4175,F,Buenos Aires,28,Empresario,44,Económica,11154.63,1674.16,Sí,42283,10257,3,Web
4182,F,Buenos Aires,25,Empresario,22,Económica,6539.27,1341.19,No,0,11655,27,App
4188,F,Santa Fe,31,Médico,12,Ejecutiva,4330.46,487.43,No,0,9600,40,Agencia
4218,F,Mendoza,49,Empresario,50,Ejecutiva,13774.71,770.35,Sí,80483,10364,16,App
4233,F,Misiones,50,Médico,13,Ejecutiva,7427.09,1453.48,No,0,8521,56,App
4235,M,Herrera,38,Empresario,46,Económica,4576.86,882.99,Sí,31437,8569,4,Web
4237,M,Bahia,53,Arquitecto,23,Primera clase,40988.59,8806.54,No,0,4506,1,Web
4238,F,Paraná,41,Ejecutivo,35,Primera clase,49047.9,3497.68,Sí,105886,3830,17,Web
4251,F,Colón,38,Deportista,82,Ejecutiva,42730.32,4300.74,Sí,162502,14067,31,App
4262,F,Antioquia,26,Ejecutivo,38,Económica,6087.34,1235.12,Sí,21537,14361,30,App
4302,M,Santander,42,Empresario,40,Primera clase,32602.36,5346.54,Sí,88106,13886,10,Web
4304,No binario,Bahia,29,Abogado,24,Económica,8958.87,1041.32,No,0,9635,68,App
4318,F,Chiriquí,34,Ejecutivo,36,Primera clase,35988.31,6862.2,No,0,5309,2,App
4330,No binario,Chaco,30,Empresario,56,Ejecutiva,14782.92,1302.89,Sí,63309,12365,8,Web
4347,M,Nariño,29,Ejecutivo,65,Económica,9538.77,592.67,No,0,15521,8,Agencia
4355,M,Cundinamarca,39,Empresario,12,Primera clase,25534.64,3079.59,No,0,20611,42,App
4363,F,Atlántico,27,Docente,23,Ejecutiva,7589.83,820.91,Sí,44926,1250,2,App
4368,M,Córdoba,32,Profesional independiente,13,Ejecutiva,6938.85,651.16,Sí,35491,10847,35,Web
4370,M,Nariño,45,Ejecutivo,74,Ejecutiva,33015.61,4283.64,No,0,5609,6,Agencia
4380,M,Bolívar,48,Docente,22,Ejecutiva,12069.99,945.03,Sí,45624,1216,83,Web
4391,F,Rio Grande do Sul,35,Abogado,3,Económica,889.48,87.85,No,0,10087,19,Agencia
4400,M,Tolima,55,Ejecutivo,26,Ejecutiva,14362.2,2538.83,Sí,43336,8845,1,App
4410,F,Atlántico,44,Médico,17,Primera clase,45689.72,5817.95,No,0,8804,1,App
4412,M,Panamá,58,Ejecutivo,78,Ejecutiva,53381.39,10638.41,Sí,190782,3988,18,App
4430,F,Buenos Aires,29,Ejecutivo,47,Ejecutiva,13594.88,1791.03,No,0,9260,1,App
4452,M,Chiriquí,43,Ejecutivo,74,Económica,14784.29,1295.35,Sí,47220,6089,8,Aeropuerto
4474,M,Santa Fe,28,Ejecutivo,44,Ejecutiva,30396.49,5189.19,No,0,9970,5,App
4477,F,Tucumán,37,Empresario,33,Económica,10766.38,2338.29,Sí,27883,8338,17,Web
4485,F,Mendoza,50,Profesional independiente,3,Ejecutiva,1266.17,55.22,Sí,3557,12638,0,Web
4486,M,Entre Ríos,56,Ejecutivo,54,Ejecutiva,26547.39,1385.03,No,0,4203,3,Agencia
4490,M,Santander,43,Deportista,73,Ejecutiva,34233.08,6407.73,Sí,104493,5728,10,App
4497,F,Entre Ríos,24,Ejecutivo,67,Ejecutiva,39225.09,5213.07,No,0,9339,25,App
4498,F,Minas Gerais,45,Empresario,48,Primera clase,36649.85,8488.8,Sí,104216,3745,58,App
4501,F,Valle del Cauca,37,Ejecutivo,70,Ejecutiva,16842.46,1512.98,Sí,118405,8749,37,Web
4508,F,Buenos Aires,34,Deportista,45,Primera clase,87541.08,14898.21,No,0,16311,12,Agencia
4510,M,Entre Ríos,56,Médico,29,Primera clase,49749.15,6290.6,No,0,9475,5,Web
4519,M,CABA,35,Profesional independiente,18,Primera clase,31962.16,2545.89,Sí,47402,6798,10,App
4527,F,Salta,29,Ejecutivo,75,Ejecutiva,33451.89,6989.58,Sí,112726,8050,11,App
4540,F,Buenos Aires,32,Médico,16,Primera clase,34170.6,3163.53,No,0,8099,0,App
4561,F,Córdoba,46,Ejecutivo,24,Primera clase,16235.39,1658.56,Sí,91094,14220,15,App
4563,F,Chaco,41,Empresario,59,Primera clase,58630.81,14403.99,Sí,92866,25730,26,Agencia
4571,M,Entre Ríos,46,Médico,19,Ejecutiva,7502.89,1420.82,No,0,8610,22,Aeropuerto
4575,F,Antioquia,53,Ejecutivo,69,Primera clase,46042.55,5689.08,Sí,136081,5578,3,App
4603,M,Valle del Cauca,34,Empresario,23,Ejecutiva,7212.91,1522.65,No,0,12627,23,Aeropuerto
4607,F,Antioquia,40,Ejecutivo,60,Primera clase,96352.09,4160.93,No,0,8298,7,Web
4627,M,Cundinamarca,35,Empresario,57,Primera clase,67917.91,6267.98,Sí,206163,10475,4,Web
4628,F,Santander,35,Médico,6,Económica,1351.01,81.52,No,0,9710,27,Web
4636,F,Panamá,44,Empresario,34,Ejecutiva,28381.12,1738.78,Sí,45955,16311,16,Web
4684,F,Tolima,37,Empresario,58,Ejecutiva,16183.2,3018.61,Sí,132212,7104,2,Web
4691,M,Córdoba,55,Empresario,13,Ejecutiva,5926.65,498.88,No,0,10475,52,Web
4707,M,Bolívar,41,Ejecutivo,31,Primera clase,27487.43,2694.33,No,0,14565,1,Web
4708,F,Rio de Janeiro,40,Ejecutivo,40,Ejecutiva,26012.95,1962.12,No,0,7586,18,App
4720,F,Santa Fe,33,Empresario,43,Ejecutiva,26848.76,2261.06,No,0,4336,22,Web
4731,F,Nariño,31,Abogado,22,Primera clase,40476.3,5062.69,Sí,98817,10531,16,Web
4752,M,Mendoza,61,Empresario,49,Primera clase,90036.69,21611.98,No,0,12934,50,App
4755,M,Cundinamarca,27,Empresario,45,Ejecutiva,20694.49,1523.4,No,0,12427,12,App
4759,F,Valle del Cauca,27,Ejecutivo,35,Primera clase,77437.44,8418.68,Sí,70350,12593,8,App
4764,M,Córdoba,48,Deportista,53,Económica,12060.81,2101.27,Sí,50494,1203,6,App
4770,M,Santander,47,Empresario,12,Económica,4542.88,571.0,No,0,19114,0,Agencia
4777,F,Minas Gerais,37,Médico,11,Ejecutiva,6856.44,1410.58,No,0,9742,25,App
4783,F,Nariño,18,Empleado,22,Ejecutiva,13405.07,720.16,Sí,50912,3190,69,Web
4784,M,Chaco,44,Médico,25,Ejecutiva,9981.64,1012.81,Sí,61458,6597,8,Web
4787,M,Tucumán,26,Médico,28,Económica,3708.43,205.16,Sí,19366,8536,16,Agencia
4795,F,Antioquia,44,Deportista,35,Ejecutiva,11532.25,1782.66,No,0,12539,42,Agencia
4797,M,Misiones,33,Médico,12,Ejecutiva,5893.31,1307.8,No,0,9221,5,App
4801,M,CABA,39,Ejecutivo,52,Primera clase,80329.48,5244.03,Sí,132260,9693,5,Web
4824,M,Santa Fe,34,Docente,20,Ejecutiva,15003.25,2928.1,Sí,41857,967,8,Aeropuerto
4832,F,Buenos Aires,33,Empresario,42,Económica,11583.91,1332.36,No,0,9015,9,App
4848,M,Nariño,31,Deportista,23,Ejecutiva,7830.97,1613.95,No,0,11302,35,Web
4867,F,Antioquia,48,Médico,23,Económica,5610.83,242.73,No,0,10568,0,Web
4871,F,Córdoba,29,Deportista,71,Ejecutiva,27388.5,3144.66,No,0,3265,29,Web
4883,M,Panamá,41,Arquitecto,23,Ejecutiva,8763.96,846.61,Sí,41095,5450,1,Web
4892,M,Los Santos,50,Deportista,40,Ejecutiva,16687.63,759.93,Sí,82436,40915,9,Web
4895,F,Buenos Aires,49,Profesional independiente,18,Primera clase,24702.94,4649.96,Sí,86337,4943,7,Web
4906,M,Herrera,35,Deportista,33,Primera clase,92660.59,11907.31,No,0,8855,44,Web
4914,F,Pernambuco,52,Médico,17,Ejecutiva,5067.47,449.81,No,0,12869,17,App
4918,F,Mendoza,28,Ejecutivo,37,Ejecutiva,25611.12,1997.62,No,0,9903,10,Web
4932,M,Mendoza,29,Ejecutivo,34,Primera clase,59079.67,6173.75,No,0,4234,6,App
